task_id,date,worker_id,worker_name,task_type,skill_level_required,zone_id,estimated_hours,actual_hours,status,quality_score,errors_count,rework_needed
T000228,2025-04-15,W002,Priya Sharma,Grafting - Cleft,expert,ZONE-A,0.6,1.03,completed,69.1,0,False
T000229,2025-04-15,W003,Mohammad Iqbal,Grafting - Whip and Tongue,expert,ZONE-F,0.5,0.56,completed,66.6,0,False
T000230,2025-04-15,W003,Mohammad Iqbal,Soil Preparation,basic,ZONE-B,3.0,3.78,completed,71.6,0,False
T000231,2025-04-15,W003,Mohammad Iqbal,Fertilizer Application,basic,ZONE-E,2.0,1.85,completed,83.4,0,False
T000232,2025-04-15,W003,Mohammad Iqbal,Grafting - Whip and Tongue,expert,ZONE-D,0.5,0.65,completed,87.4,0,False
T000233,2025-04-15,W003,Mohammad Iqbal,Packing & Dispatch,basic,ZONE-E,2.0,1.98,completed,68.0,0,False
T000234,2025-04-15,W004,Sunita Devi,Transplanting,basic,ZONE-E,1.5,1.29,completed,96.9,0,False
T000235,2025-04-15,W004,Sunita Devi,Grafting - Whip and Tongue,expert,ZONE-D,0.5,0.82,completed,83.2,0,False
T000236,2025-04-15,W004,Sunita Devi,Packing & Dispatch,basic,ZONE-E,2.0,2.39,completed,83.4,0,False
T000237,2025-04-15,W004,Sunita Devi,Transplanting,basic,ZONE-D,1.5,1.47,completed,90.5,0,False
T000238,2025-04-15,W004,Sunita Devi,Grafting - Bud,intermediate,ZONE-C,0.4,0.35,completed,93.1,0,False
T000239,2025-04-15,W005,Amit Singh,Fertilizer Application,basic,ZONE-E,2.0,1.97,completed,93.7,0,False
T000240,2025-04-15,W005,Amit Singh,Pruning,intermediate,ZONE-A,1.0,0.99,completed,68.0,0,False
T000241,2025-04-15,W005,Amit Singh,Shade Net Management,basic,ZONE-A,1.0,1.28,completed,68.0,0,False
T000242,2025-04-15,W005,Amit Singh,Growth Measurement,intermediate,ZONE-E,2.0,1.81,completed,88.0,0,False
T000243,2025-04-15,W005,Amit Singh,Soil Preparation,basic,ZONE-C,3.0,3.42,completed,79.7,0,False
T000244,2025-04-15,W006,Kavita Devi,Pruning,intermediate,ZONE-C,1.0,1.23,completed,76.4,0,False
T000245,2025-04-15,W006,Kavita Devi,Soil Preparation,basic,ZONE-E,3.0,2.81,in_progress,0.0,0,False
T000246,2025-04-15,W006,Kavita Devi,Grafting - Cleft,expert,ZONE-D,0.6,0.61,completed,84.3,1,False
T000247,2025-04-15,W007,Vikram Thakur,Pest Inspection,intermediate,ZONE-D,2.5,2.43,completed,83.1,0,False
T000248,2025-04-15,W007,Vikram Thakur,Watering,basic,ZONE-C,1.5,1.49,completed,83.5,0,False
T000249,2025-04-15,W007,Vikram Thakur,Growth Measurement,intermediate,ZONE-A,2.0,1.59,completed,80.1,0,False
T000250,2025-04-15,W008,Fatima Begum,Grafting - Whip and Tongue,expert,ZONE-E,0.5,0.69,completed,100.0,0,False
T000251,2025-04-15,W008,Fatima Begum,Fertilizer Application,basic,ZONE-A,2.0,1.9,completed,85.2,0,False
T000252,2025-04-15,W008,Fatima Begum,Packing & Dispatch,basic,ZONE-C,2.0,2.42,completed,100.0,0,False
T000253,2025-04-15,W008,Fatima Begum,Transplanting,basic,ZONE-E,1.5,1.64,completed,88.4,0,False
T000254,2025-04-15,W008,Fatima Begum,Transplanting,basic,ZONE-F,1.5,1.83,completed,82.7,0,False
T000255,2025-04-15,W009,Ravi Shankar,Disease Treatment,intermediate,ZONE-F,1.0,1.11,completed,66.9,0,False
T000256,2025-04-15,W009,Ravi Shankar,Disease Treatment,intermediate,ZONE-F,1.0,1.45,completed,88.8,0,False
T000257,2025-04-15,W009,Ravi Shankar,Grafting - Whip and Tongue,expert,ZONE-B,0.5,0.67,completed,93.7,0,False
T000258,2025-04-15,W009,Ravi Shankar,Grafting - Cleft,expert,ZONE-F,0.6,0.98,completed,86.7,0,False
T000259,2025-04-15,W009,Ravi Shankar,Soil Preparation,basic,ZONE-F,3.0,3.41,incomplete,0.0,0,False
T000260,2025-04-15,W010,Meena Kumari,Equipment Maintenance,intermediate,ZONE-A,1.5,2.21,completed,51.4,0,False
T000261,2025-04-15,W010,Meena Kumari,Pest Inspection,intermediate,ZONE-D,2.5,3.16,completed,85.6,0,False
T000262,2025-04-15,W010,Meena Kumari,Grafting - Cleft,expert,ZONE-A,0.6,0.98,completed,90.1,0,False
T000263,2025-04-15,W010,Meena Kumari,Pruning,intermediate,ZONE-A,1.0,1.25,completed,83.8,0,False
T000264,2025-04-15,W010,Meena Kumari,Growth Measurement,intermediate,ZONE-E,2.0,2.6,completed,59.1,0,False
T000265,2025-04-15,W011,Deepak Negi,Growth Measurement,intermediate,ZONE-F,2.0,2.09,completed,98.1,0,False
T000266,2025-04-15,W011,Deepak Negi,Packing & Dispatch,basic,ZONE-C,2.0,1.84,completed,91.2,0,False
T000267,2025-04-15,W012,Anita Rana,Grafting - Bud,intermediate,ZONE-F,0.4,0.82,completed,79.3,0,False
T000268,2025-04-15,W012,Anita Rana,Watering,basic,ZONE-B,1.5,1.62,completed,86.8,0,False
T000269,2025-04-15,W012,Anita Rana,Pest Inspection,intermediate,ZONE-D,2.5,2.78,completed,70.1,0,False
T000270,2025-04-15,W012,Anita Rana,Pruning,intermediate,ZONE-D,1.0,1.16,completed,93.2,0,False
T000271,2025-04-15,W013,Suresh Bhatt,Pest Inspection,intermediate,ZONE-F,2.5,2.4,completed,84.5,0,False
T000272,2025-04-15,W013,Suresh Bhatt,Grafting - Cleft,expert,ZONE-D,0.6,0.66,completed,91.5,1,False
T000273,2025-04-15,W013,Suresh Bhatt,Disease Treatment,intermediate,ZONE-D,1.0,1.1,completed,82.7,0,False
T000274,2025-04-15,W013,Suresh Bhatt,Equipment Maintenance,intermediate,ZONE-A,1.5,1.79,completed,73.6,0,False
T000275,2025-04-15,W014,Geeta Rawat,Grafting - Bud,intermediate,ZONE-B,0.4,0.38,incomplete,0.0,0,False
T000276,2025-04-15,W014,Geeta Rawat,Pruning,intermediate,ZONE-C,1.0,0.76,completed,82.5,0,False
T000277,2025-04-15,W015,Abdul Rashid,Grafting - Whip and Tongue,expert,ZONE-D,0.5,0.85,completed,70.5,0,False
T000278,2025-04-15,W015,Abdul Rashid,Grafting - Bud,intermediate,ZONE-D,0.4,0.21,completed,64.0,0,False
T000279,2025-04-15,W015,Abdul Rashid,Pest Inspection,intermediate,ZONE-A,2.5,2.66,completed,90.7,0,False
T000280,2025-04-15,W015,Abdul Rashid,Disease Treatment,intermediate,ZONE-F,1.0,1.22,completed,67.3,0,False
T000281,2025-04-15,W015,Abdul Rashid,Growth Measurement,intermediate,ZONE-D,2.0,1.87,completed,73.8,0,False
T000282,2025-04-16,W001,Rajesh Kumar,Shade Net Management,basic,ZONE-C,1.0,1.28,completed,78.6,0,False
T000283,2025-04-16,W001,Rajesh Kumar,Pest Inspection,intermediate,ZONE-F,2.5,2.63,completed,76.5,0,True
T000284,2025-04-16,W002,Priya Sharma,Packing & Dispatch,basic,ZONE-F,2.0,2.28,completed,78.3,0,False
T000285,2025-04-16,W002,Priya Sharma,Watering,basic,ZONE-F,1.5,1.79,completed,96.8,1,False
T000286,2025-04-16,W002,Priya Sharma,Pruning,intermediate,ZONE-C,1.0,1.05,completed,74.6,0,False
T000287,2025-04-16,W002,Priya Sharma,Growth Measurement,intermediate,ZONE-D,2.0,2.26,completed,77.2,0,False
T000288,2025-04-16,W003,Mohammad Iqbal,Grafting - Bud,intermediate,ZONE-C,0.4,0.77,completed,78.0,0,False
T000289,2025-04-16,W003,Mohammad Iqbal,Pruning,intermediate,ZONE-D,1.0,1.1,completed,80.3,1,False
T000290,2025-04-16,W003,Mohammad Iqbal,Fertilizer Application,basic,ZONE-C,2.0,2.22,completed,67.3,0,False
T000291,2025-04-16,W004,Sunita Devi,Disease Treatment,intermediate,ZONE-D,1.0,0.75,completed,83.7,0,False
T000292,2025-04-16,W004,Sunita Devi,Shade Net Management,basic,ZONE-C,1.0,0.84,completed,92.5,0,False
T000293,2025-04-16,W004,Sunita Devi,Soil Preparation,basic,ZONE-B,3.0,3.17,completed,78.7,0,False
T000294,2025-04-16,W004,Sunita Devi,Pest Inspection,intermediate,ZONE-E,2.5,2.7,completed,91.5,0,False
T000295,2025-04-16,W005,Amit Singh,Disease Treatment,intermediate,ZONE-A,1.0,1.13,incomplete,0.0,0,False
T000296,2025-04-16,W005,Amit Singh,Pest Inspection,intermediate,ZONE-B,2.5,3.06,completed,73.5,0,False
T000297,2025-04-16,W005,Amit Singh,Watering,basic,ZONE-B,1.5,1.47,completed,96.8,0,False
T000298,2025-04-16,W005,Amit Singh,Fertilizer Application,basic,ZONE-C,2.0,2.2,completed,75.6,0,False
T000299,2025-04-16,W005,Amit Singh,Pruning,intermediate,ZONE-C,1.0,0.92,completed,57.1,0,False
T000300,2025-04-16,W006,Kavita Devi,Watering,basic,ZONE-A,1.5,1.81,completed,82.1,0,False
T000301,2025-04-16,W006,Kavita Devi,Fertilizer Application,basic,ZONE-B,2.0,2.36,completed,74.7,0,False
T000302,2025-04-16,W006,Kavita Devi,Watering,basic,ZONE-B,1.5,1.49,completed,72.2,0,False
T000303,2025-04-16,W007,Vikram Thakur,Grafting - Whip and Tongue,expert,ZONE-C,0.5,0.59,completed,85.3,0,False
T000304,2025-04-16,W007,Vikram Thakur,Fertilizer Application,basic,ZONE-F,2.0,2.0,completed,84.5,0,False
T000305,2025-04-16,W007,Vikram Thakur,Disease Treatment,intermediate,ZONE-A,1.0,1.2,in_progress,0.0,0,False
T000306,2025-04-16,W007,Vikram Thakur,Packing & Dispatch,basic,ZONE-F,2.0,2.5,completed,100.0,0,False
T000307,2025-04-16,W008,Fatima Begum,Grafting - Cleft,expert,ZONE-D,0.6,0.74,completed,79.3,0,False
T000308,2025-04-16,W008,Fatima Begum,Pruning,intermediate,ZONE-A,1.0,0.85,completed,73.1,0,False
T000309,2025-04-16,W008,Fatima Begum,Soil Preparation,basic,ZONE-A,3.0,3.77,completed,83.9,0,False
T000310,2025-04-16,W008,Fatima Begum,Shade Net Management,basic,ZONE-A,1.0,0.95,completed,63.5,0,False
T000311,2025-04-16,W009,Ravi Shankar,Disease Treatment,intermediate,ZONE-B,1.0,1.19,completed,87.5,0,False
T000312,2025-04-16,W009,Ravi Shankar,Equipment Maintenance,intermediate,ZONE-D,1.5,1.88,completed,67.3,1,False
T000313,2025-04-16,W009,Ravi Shankar,Grafting - Whip and Tongue,expert,ZONE-E,0.5,0.89,completed,61.7,0,False
T000314,2025-04-16,W010,Meena Kumari,Pruning,intermediate,ZONE-C,1.0,1.18,completed,93.2,0,True
T000315,2025-04-16,W010,Meena Kumari,Grafting - Cleft,expert,ZONE-D,0.6,0.62,completed,68.0,0,False
T000316,2025-04-16,W010,Meena Kumari,Watering,basic,ZONE-B,1.5,1.34,completed,73.8,0,False
T000317,2025-04-16,W010,Meena Kumari,Growth Measurement,intermediate,ZONE-A,2.0,2.03,completed,85.0,1,False
T000318,2025-04-16,W011,Deepak Negi,Soil Preparation,basic,ZONE-C,3.0,3.1,completed,63.3,0,False
T000319,2025-04-16,W011,Deepak Negi,Fertilizer Application,basic,ZONE-B,2.0,2.35,completed,73.7,0,False
T000320,2025-04-16,W011,Deepak Negi,Equipment Maintenance,intermediate,ZONE-A,1.5,1.99,completed,98.1,0,False
T000321,2025-04-16,W011,Deepak Negi,Shade Net Management,basic,ZONE-C,1.0,1.46,completed,83.8,0,False
T000322,2025-04-16,W011,Deepak Negi,Pest Inspection,intermediate,ZONE-B,2.5,2.46,completed,73.2,0,False
T000323,2025-04-16,W012,Anita Rana,Watering,basic,ZONE-A,1.5,1.58,completed,100.0,0,False
T000324,2025-04-16,W012,Anita Rana,Grafting - Bud,intermediate,ZONE-C,0.4,0.62,completed,74.5,0,False
T000325,2025-04-16,W012,Anita Rana,Grafting - Whip and Tongue,expert,ZONE-C,0.5,0.39,completed,100.0,0,False
T000326,2025-04-16,W013,Suresh Bhatt,Equipment Maintenance,intermediate,ZONE-A,1.5,1.7,completed,79.2,0,False
T000327,2025-04-16,W013,Suresh Bhatt,Shade Net Management,basic,ZONE-A,1.0,1.04,completed,80.7,0,False
T000328,2025-04-16,W013,Suresh Bhatt,Pruning,intermediate,ZONE-A,1.0,0.69,completed,85.3,0,False
T000329,2025-04-16,W014,Geeta Rawat,Transplanting,basic,ZONE-A,1.5,1.62,completed,72.9,0,False
T000330,2025-04-16,W014,Geeta Rawat,Soil Preparation,basic,ZONE-D,3.0,2.85,completed,88.3,0,False
T000331,2025-04-16,W014,Geeta Rawat,Equipment Maintenance,intermediate,ZONE-C,1.5,1.81,incomplete,0.0,0,False
T000332,2025-04-16,W014,Geeta Rawat,Transplanting,basic,ZONE-A,1.5,1.38,incomplete,0.0,0,False
T000333,2025-04-16,W015,Abdul Rashid,Growth Measurement,intermediate,ZONE-C,2.0,2.33,completed,96.1,0,False
T000334,2025-04-16,W015,Abdul Rashid,Shade Net Management,basic,ZONE-E,1.0,1.24,in_progress,0.0,0,False
T000335,2025-04-16,W015,Abdul Rashid,Grafting - Cleft,expert,ZONE-C,0.6,0.35,completed,92.0,0,False
T000336,2025-04-17,W001,Rajesh Kumar,Disease Treatment,intermediate,ZONE-D,1.0,1.16,completed,93.2,0,False
T000337,2025-04-17,W001,Rajesh Kumar,Grafting - Cleft,expert,ZONE-E,0.6,0.64,completed,72.9,0,True
T000338,2025-04-17,W001,Rajesh Kumar,Transplanting,basic,ZONE-B,1.5,1.56,completed,64.6,0,False
T000339,2025-04-17,W001,Rajesh Kumar,Packing & Dispatch,basic,ZONE-E,2.0,2.55,completed,99.0,0,False
T000340,2025-04-17,W002,Priya Sharma,Soil Preparation,basic,ZONE-B,3.0,3.32,completed,73.0,0,True
T000341,2025-04-17,W002,Priya Sharma,Fertilizer Application,basic,ZONE-D,2.0,2.08,completed,100.0,0,False
T000342,2025-04-17,W003,Mohammad Iqbal,Grafting - Bud,intermediate,ZONE-C,0.4,0.7,completed,69.0,0,False
T000343,2025-04-17,W003,Mohammad Iqbal,Fertilizer Application,basic,ZONE-D,2.0,2.11,completed,81.2,0,False
T000344,2025-04-17,W003,Mohammad Iqbal,Packing & Dispatch,basic,ZONE-D,2.0,1.7,completed,67.9,0,False
T000345,2025-04-17,W003,Mohammad Iqbal,Packing & Dispatch,basic,ZONE-D,2.0,2.39,completed,77.6,0,False
T000346,2025-04-17,W004,Sunita Devi,Grafting - Bud,intermediate,ZONE-A,0.4,0.39,completed,71.6,0,False
T000347,2025-04-17,W004,Sunita Devi,Shade Net Management,basic,ZONE-A,1.0,1.26,completed,73.7,0,False
T000348,2025-04-17,W004,Sunita Devi,Grafting - Bud,intermediate,ZONE-E,0.4,0.59,completed,77.9,0,False
T000349,2025-04-17,W004,Sunita Devi,Shade Net Management,basic,ZONE-D,1.0,0.97,in_progress,0.0,0,False
T000350,2025-04-17,W004,Sunita Devi,Grafting - Bud,intermediate,ZONE-C,0.4,0.1,completed,73.4,0,False
T000351,2025-04-17,W005,Amit Singh,Grafting - Whip and Tongue,expert,ZONE-B,0.5,0.54,completed,56.0,0,False
T000352,2025-04-17,W005,Amit Singh,Grafting - Bud,intermediate,ZONE-A,0.4,0.22,completed,68.9,0,False
T000353,2025-04-17,W005,Amit Singh,Fertilizer Application,basic,ZONE-B,2.0,1.84,completed,95.5,0,False
T000354,2025-04-17,W005,Amit Singh,Packing & Dispatch,basic,ZONE-D,2.0,2.28,completed,91.0,0,False
T000355,2025-04-17,W005,Amit Singh,Grafting - Bud,intermediate,ZONE-B,0.4,0.28,completed,77.9,0,False
T000356,2025-04-17,W006,Kavita Devi,Soil Preparation,basic,ZONE-A,3.0,2.93,completed,77.6,0,False
T000357,2025-04-17,W006,Kavita Devi,Pest Inspection,intermediate,ZONE-E,2.5,2.4,completed,72.1,0,False
T000358,2025-04-17,W006,Kavita Devi,Watering,basic,ZONE-F,1.5,1.49,completed,62.6,0,False
T000359,2025-04-17,W006,Kavita Devi,Grafting - Cleft,expert,ZONE-A,0.6,0.79,completed,85.1,0,False
T000360,2025-04-17,W006,Kavita Devi,Growth Measurement,intermediate,ZONE-D,2.0,2.21,completed,94.6,0,False
T000361,2025-04-17,W007,Vikram Thakur,Grafting - Bud,intermediate,ZONE-F,0.4,0.74,completed,78.6,0,False
T000362,2025-04-17,W007,Vikram Thakur,Grafting - Bud,intermediate,ZONE-D,0.4,0.39,completed,65.7,0,False
T000363,2025-04-17,W008,Fatima Begum,Growth Measurement,intermediate,ZONE-B,2.0,2.19,completed,87.8,0,False
T000364,2025-04-17,W008,Fatima Begum,Fertilizer Application,basic,ZONE-C,2.0,1.95,completed,59.3,0,False
T000365,2025-04-17,W009,Ravi Shankar,Grafting - Whip and Tongue,expert,ZONE-C,0.5,0.36,completed,80.9,0,False
T000366,2025-04-17,W009,Ravi Shankar,Pest Inspection,intermediate,ZONE-C,2.5,2.61,completed,71.5,0,False
T000367,2025-04-17,W010,Meena Kumari,Grafting - Whip and Tongue,expert,ZONE-E,0.5,0.68,completed,78.2,0,False
T000368,2025-04-17,W010,Meena Kumari,Equipment Maintenance,intermediate,ZONE-D,1.5,1.69,completed,97.7,0,False
T000369,2025-04-17,W010,Meena Kumari,Grafting - Bud,intermediate,ZONE-E,0.4,0.14,completed,100.0,0,False
T000370,2025-04-17,W011,Deepak Negi,Disease Treatment,intermediate,ZONE-D,1.0,1.21,completed,79.6,0,False
T000371,2025-04-17,W011,Deepak Negi,Pruning,intermediate,ZONE-B,1.0,0.55,completed,94.8,0,False
T000372,2025-04-17,W011,Deepak Negi,Watering,basic,ZONE-D,1.5,1.46,completed,91.2,0,False
T000373,2025-04-17,W011,Deepak Negi,Watering,basic,ZONE-B,1.5,1.14,completed,54.7,0,False
T000374,2025-04-17,W012,Anita Rana,Transplanting,basic,ZONE-A,1.5,1.36,completed,78.3,0,False
T000375,2025-04-17,W012,Anita Rana,Equipment Maintenance,intermediate,ZONE-D,1.5,2.02,completed,67.8,0,False
T000376,2025-04-17,W013,Suresh Bhatt,Grafting - Cleft,expert,ZONE-A,0.6,0.55,incomplete,0.0,0,False
T000377,2025-04-17,W013,Suresh Bhatt,Soil Preparation,basic,ZONE-A,3.0,3.05,completed,98.3,0,False
T000378,2025-04-17,W013,Suresh Bhatt,Packing & Dispatch,basic,ZONE-E,2.0,2.16,completed,93.8,0,False
T000379,2025-04-17,W013,Suresh Bhatt,Pest Inspection,intermediate,ZONE-D,2.5,2.64,completed,84.8,0,False
T000380,2025-04-17,W014,Geeta Rawat,Watering,basic,ZONE-F,1.5,1.95,completed,99.5,0,False
T000381,2025-04-17,W014,Geeta Rawat,Packing & Dispatch,basic,ZONE-D,2.0,2.24,completed,71.7,0,False
T000382,2025-04-17,W014,Geeta Rawat,Packing & Dispatch,basic,ZONE-B,2.0,2.22,completed,100.0,0,False
T000383,2025-04-17,W015,Abdul Rashid,Grafting - Cleft,expert,ZONE-B,0.6,0.67,completed,100.0,0,True
T000384,2025-04-17,W015,Abdul Rashid,Fertilizer Application,basic,ZONE-F,2.0,2.03,completed,81.6,0,False
T000385,2025-04-17,W015,Abdul Rashid,Pruning,intermediate,ZONE-E,1.0,0.8,completed,84.7,0,True
T000386,2025-04-17,W015,Abdul Rashid,Fertilizer Application,basic,ZONE-F,2.0,2.13,completed,84.9,0,False
T000387,2025-04-18,W001,Rajesh Kumar,Equipment Maintenance,intermediate,ZONE-D,1.5,1.74,completed,99.3,0,False
T000388,2025-04-18,W001,Rajesh Kumar,Pest Inspection,intermediate,ZONE-F,2.5,2.54,completed,83.1,0,False
T000389,2025-04-18,W001,Rajesh Kumar,Packing & Dispatch,basic,ZONE-D,2.0,2.27,completed,74.5,0,False
T000390,2025-04-18,W001,Rajesh Kumar,Disease Treatment,intermediate,ZONE-D,1.0,1.02,completed,78.8,0,False
T000391,2025-04-18,W001,Rajesh Kumar,Shade Net Management,basic,ZONE-E,1.0,1.47,completed,86.6,0,False
T000392,2025-04-18,W002,Priya Sharma,Growth Measurement,intermediate,ZONE-D,2.0,2.72,completed,77.4,0,False
T000393,2025-04-18,W002,Priya Sharma,Transplanting,basic,ZONE-F,1.5,1.93,completed,77.4,0,False
T000394,2025-04-18,W002,Priya Sharma,Soil Preparation,basic,ZONE-F,3.0,3.19,completed,87.1,0,False
T000395,2025-04-18,W003,Mohammad Iqbal,Fertilizer Application,basic,ZONE-A,2.0,2.4,completed,72.4,0,False
T000396,2025-04-18,W003,Mohammad Iqbal,Fertilizer Application,basic,ZONE-A,2.0,2.05,completed,79.9,0,False
T000397,2025-04-18,W004,Sunita Devi,Grafting - Cleft,expert,ZONE-E,0.6,0.49,completed,60.4,0,False
T000398,2025-04-18,W004,Sunita Devi,Pruning,intermediate,ZONE-C,1.0,1.05,completed,59.4,0,False
T000399,2025-04-18,W005,Amit Singh,Grafting - Cleft,expert,ZONE-C,0.6,0.38,completed,92.8,0,False
T000400,2025-04-18,W005,Amit Singh,Soil Preparation,basic,ZONE-F,3.0,3.54,completed,55.5,0,False
T000401,2025-04-18,W005,Amit Singh,Disease Treatment,intermediate,ZONE-E,1.0,1.08,completed,67.6,0,False
T000402,2025-04-18,W006,Kavita Devi,Fertilizer Application,basic,ZONE-B,2.0,1.93,completed,85.3,0,False
T000403,2025-04-18,W006,Kavita Devi,Grafting - Bud,intermediate,ZONE-E,0.4,0.58,completed,69.7,0,False
T000404,2025-04-18,W007,Vikram Thakur,Soil Preparation,basic,ZONE-D,3.0,3.04,completed,100.0,0,False
T000405,2025-04-18,W007,Vikram Thakur,Transplanting,basic,ZONE-B,1.5,1.89,completed,100.0,0,False
T000406,2025-04-18,W007,Vikram Thakur,Grafting - Bud,intermediate,ZONE-D,0.4,0.49,completed,75.4,0,False
T000407,2025-04-18,W007,Vikram Thakur,Disease Treatment,intermediate,ZONE-E,1.0,1.04,completed,96.7,0,False
T000408,2025-04-18,W007,Vikram Thakur,Equipment Maintenance,intermediate,ZONE-D,1.5,1.63,completed,84.9,0,False
T000409,2025-04-18,W008,Fatima Begum,Pruning,intermediate,ZONE-B,1.0,0.99,completed,67.8,0,False
T000410,2025-04-18,W008,Fatima Begum,Equipment Maintenance,intermediate,ZONE-B,1.5,1.24,completed,88.2,0,False
T000411,2025-04-18,W008,Fatima Begum,Soil Preparation,basic,ZONE-F,3.0,3.55,completed,75.8,0,False
T000412,2025-04-18,W008,Fatima Begum,Shade Net Management,basic,ZONE-E,1.0,1.21,completed,94.0,0,False
T000413,2025-04-18,W008,Fatima Begum,Equipment Maintenance,intermediate,ZONE-F,1.5,2.16,completed,80.6,0,False
T000414,2025-04-18,W009,Ravi Shankar,Shade Net Management,basic,ZONE-C,1.0,1.02,completed,70.7,0,False
T000415,2025-04-18,W009,Ravi Shankar,Grafting - Whip and Tongue,expert,ZONE-A,0.5,0.32,completed,79.5,1,False
T000416,2025-04-18,W009,Ravi Shankar,Grafting - Cleft,expert,ZONE-F,0.6,0.66,completed,84.6,0,False
T000417,2025-04-18,W009,Ravi Shankar,Grafting - Whip and Tongue,expert,ZONE-F,0.5,0.45,completed,88.0,0,False
T000418,2025-04-18,W010,Meena Kumari,Grafting - Cleft,expert,ZONE-E,0.6,0.51,completed,79.4,0,False
T000419,2025-04-18,W010,Meena Kumari,Fertilizer Application,basic,ZONE-C,2.0,1.91,completed,75.9,0,False
T000420,2025-04-18,W011,Deepak Negi,Growth Measurement,intermediate,ZONE-C,2.0,2.3,completed,74.9,0,False
T000421,2025-04-18,W011,Deepak Negi,Transplanting,basic,ZONE-B,1.5,1.97,completed,92.2,0,False
T000422,2025-04-18,W012,Anita Rana,Fertilizer Application,basic,ZONE-D,2.0,1.94,completed,94.7,0,False
T000423,2025-04-18,W012,Anita Rana,Equipment Maintenance,intermediate,ZONE-C,1.5,1.59,completed,89.1,0,False
T000424,2025-04-18,W012,Anita Rana,Pest Inspection,intermediate,ZONE-A,2.5,2.31,completed,73.6,0,False
T000425,2025-04-18,W012,Anita Rana,Grafting - Cleft,expert,ZONE-A,0.6,0.75,completed,96.5,0,False
T000426,2025-04-18,W013,Suresh Bhatt,Transplanting,basic,ZONE-E,1.5,1.46,in_progress,0.0,0,False
T000427,2025-04-18,W013,Suresh Bhatt,Grafting - Whip and Tongue,expert,ZONE-E,0.5,0.74,completed,73.4,1,False
T000428,2025-04-18,W013,Suresh Bhatt,Packing & Dispatch,basic,ZONE-A,2.0,1.67,completed,90.6,0,False
T000429,2025-04-18,W013,Suresh Bhatt,Grafting - Whip and Tongue,expert,ZONE-B,0.5,0.76,completed,93.4,0,False
T000430,2025-04-18,W014,Geeta Rawat,Grafting - Whip and Tongue,expert,ZONE-E,0.5,0.57,completed,92.3,0,False
T000431,2025-04-18,W014,Geeta Rawat,Shade Net Management,basic,ZONE-E,1.0,1.34,completed,76.1,0,False
T000432,2025-04-18,W014,Geeta Rawat,Equipment Maintenance,intermediate,ZONE-F,1.5,1.19,completed,81.0,0,False
T000433,2025-04-18,W014,Geeta Rawat,Growth Measurement,intermediate,ZONE-B,2.0,2.29,completed,67.1,0,False
T000434,2025-04-18,W015,Abdul Rashid,Grafting - Whip and Tongue,expert,ZONE-D,0.5,0.56,completed,92.8,0,False
T000435,2025-04-18,W015,Abdul Rashid,Grafting - Whip and Tongue,expert,ZONE-C,0.5,0.95,completed,75.3,0,False
T000436,2025-04-19,W001,Rajesh Kumar,Disease Treatment,intermediate,ZONE-C,1.0,1.19,completed,89.3,0,False
T000437,2025-04-19,W001,Rajesh Kumar,Packing & Dispatch,basic,ZONE-A,2.0,1.92,completed,82.5,0,False
T000438,2025-04-19,W002,Priya Sharma,Pruning,intermediate,ZONE-D,1.0,1.2,completed,66.4,0,False
T000439,2025-04-19,W002,Priya Sharma,Grafting - Whip and Tongue,expert,ZONE-A,0.5,0.36,completed,78.5,0,False
