graft_id,date,worker_id,worker_name,method,rootstock_variety,rootstock_age_days,scion_variety,scion_freshness_days,temperature_at_graft,humidity_at_graft,time_of_day,callus_formation_pct,cambium_alignment_pct,success,success_probability,failure_reason,zone_id
GR-2025-00157,2025-04-22,W006,Kavita Devi,whip_and_tongue,Chandler,163,Local Variety,2,26.9,56.4,morning,67.6,71.7,True,0.929,,ZONE-A
GR-2025-00158,2025-04-22,W009,Ravi Shankar,side_veneer,Kashmiri Walnut,296,Pusa Kanchan,1,24.6,73.5,morning,81.4,84.4,True,0.889,,ZONE-D
GR-2025-00159,2025-04-22,W006,Kavita Devi,bud_grafting,Kashmiri Walnut,137,Chandler,5,21.4,70.8,morning,78.9,75.8,True,0.819,,ZONE-A
GR-2025-00160,2025-04-22,W010,Meena Kumari,side_veneer,Kashmiri Walnut,218,Local Variety,0,18.0,68.9,afternoon,90.6,80.4,True,0.807,,ZONE-E
GR-2025-00161,2025-04-22,W006,Kavita Devi,whip_and_tongue,Franquette,299,Kashmiri Walnut,5,10.8,72.1,afternoon,98.1,77.2,True,0.855,,ZONE-E
GR-2025-00162,2025-04-22,W014,Geeta Rawat,cleft_grafting,Local Variety,291,Local Variety,6,25.8,64.8,morning,83.5,85.3,True,0.846,,ZONE-A
GR-2025-00163,2025-04-23,W014,Geeta Rawat,side_veneer,Chandler,193,Kashmiri Walnut,5,17.3,59.3,morning,68.7,82.7,True,0.915,,ZONE-F
GR-2025-00164,2025-04-23,W006,Kavita Devi,bud_grafting,Local Variety,198,Chandler,6,31.1,68.2,afternoon,69.9,94.5,True,0.814,,ZONE-A
GR-2025-00165,2025-04-23,W015,Abdul Rashid,whip_and_tongue,Pusa Kanchan,227,Local Variety,5,17.0,65.0,afternoon,87.6,91.7,True,0.883,,ZONE-C
GR-2025-00166,2025-04-23,W001,Rajesh Kumar,cleft_grafting,Franquette,157,Chandler,3,27.1,63.2,afternoon,72.0,85.5,True,0.887,,ZONE-A
GR-2025-00167,2025-04-23,W005,Amit Singh,bark_grafting,Franquette,129,Franquette,0,31.1,81.4,morning,81.0,99.9,True,0.862,,ZONE-F
GR-2025-00168,2025-04-23,W009,Ravi Shankar,cleft_grafting,Pusa Kanchan,198,Pusa Kanchan,1,16.1,56.0,afternoon,80.0,76.4,True,0.856,,ZONE-C
GR-2025-00169,2025-04-23,W005,Amit Singh,bark_grafting,Local Variety,286,Pusa Kanchan,0,31.0,64.1,afternoon,75.5,96.7,True,0.884,,ZONE-A
GR-2025-00170,2025-04-23,W006,Kavita Devi,cleft_grafting,Kashmiri Walnut,120,Pusa Kanchan,5,22.3,63.6,afternoon,72.8,97.1,True,0.817,,ZONE-E
GR-2025-00171,2025-04-23,W001,Rajesh Kumar,bark_grafting,Franquette,244,Franquette,3,23.7,46.3,evening,90.6,86.9,True,0.894,,ZONE-C
GR-2025-00172,2025-04-23,W014,Geeta Rawat,side_veneer,Franquette,218,Franquette,4,25.2,41.6,afternoon,88.9,74.9,True,0.927,,ZONE-C
GR-2025-00173,2025-04-23,W010,Meena Kumari,bud_grafting,Chandler,131,Kashmiri Walnut,5,15.5,55.7,evening,69.2,87.0,True,0.824,,ZONE-F
GR-2025-00174,2025-04-23,W001,Rajesh Kumar,bark_grafting,Pusa Kanchan,122,Chandler,5,19.6,83.5,morning,77.1,86.0,True,0.885,,ZONE-A
GR-2025-00175,2025-04-23,W006,Kavita Devi,whip_and_tongue,Local Variety,289,Kashmiri Walnut,0,23.8,50.8,morning,22.2,68.4,False,0.908,infection,ZONE-D
GR-2025-00176,2025-04-23,W015,Abdul Rashid,cleft_grafting,Franquette,265,Pusa Kanchan,2,32.0,64.0,morning,60.9,90.3,True,0.882,,ZONE-A
GR-2025-00177,2025-04-23,W004,Sunita Devi,cleft_grafting,Pusa Kanchan,207,Kashmiri Walnut,3,28.8,60.5,morning,95.1,70.9,True,0.833,,ZONE-F
GR-2025-00178,2025-04-24,W011,Deepak Negi,whip_and_tongue,Franquette,289,Franquette,6,20.4,72.2,afternoon,74.8,86.8,True,0.832,,ZONE-A
GR-2025-00179,2025-04-24,W001,Rajesh Kumar,bud_grafting,Pusa Kanchan,268,Local Variety,4,25.2,68.8,morning,72.8,94.9,True,0.842,,ZONE-C
GR-2025-00180,2025-04-24,W006,Kavita Devi,bud_grafting,Chandler,213,Pusa Kanchan,6,25.1,67.2,afternoon,68.2,84.0,True,0.844,,ZONE-D
GR-2025-00181,2025-04-24,W014,Geeta Rawat,bud_grafting,Pusa Kanchan,291,Franquette,5,29.3,73.4,afternoon,38.4,36.9,False,0.852,infection,ZONE-C
GR-2025-00182,2025-04-24,W004,Sunita Devi,bud_grafting,Pusa Kanchan,191,Kashmiri Walnut,6,27.2,62.3,evening,27.9,36.9,False,0.822,infection,ZONE-A
GR-2025-00183,2025-04-24,W008,Fatima Begum,cleft_grafting,Local Variety,223,Pusa Kanchan,0,22.7,64.3,morning,92.0,90.1,True,0.922,,ZONE-C
GR-2025-00184,2025-04-24,W006,Kavita Devi,side_veneer,Franquette,203,Kashmiri Walnut,6,22.3,78.7,afternoon,10.4,25.0,False,0.879,desiccation,ZONE-D
GR-2025-00185,2025-04-24,W015,Abdul Rashid,bark_grafting,Franquette,249,Kashmiri Walnut,4,16.3,55.4,morning,89.1,75.4,True,0.884,,ZONE-C
GR-2025-00186,2025-04-24,W001,Rajesh Kumar,whip_and_tongue,Kashmiri Walnut,247,Kashmiri Walnut,4,24.2,66.5,afternoon,71.3,90.2,True,0.864,,ZONE-C
GR-2025-00187,2025-04-25,W013,Suresh Bhatt,bud_grafting,Franquette,127,Local Variety,3,27.9,82.6,afternoon,87.2,86.8,True,0.865,,ZONE-A
GR-2025-00188,2025-04-25,W015,Abdul Rashid,side_veneer,Local Variety,229,Kashmiri Walnut,1,16.4,81.4,morning,79.1,98.4,True,0.866,,ZONE-C
GR-2025-00189,2025-04-25,W007,Vikram Thakur,bark_grafting,Franquette,266,Kashmiri Walnut,2,28.0,54.6,afternoon,67.5,85.0,True,0.893,,ZONE-A
GR-2025-00190,2025-04-25,W013,Suresh Bhatt,whip_and_tongue,Pusa Kanchan,297,Pusa Kanchan,4,17.7,61.2,morning,87.3,87.7,True,0.867,,ZONE-C
GR-2025-00191,2025-04-25,W007,Vikram Thakur,bark_grafting,Local Variety,188,Pusa Kanchan,5,13.8,50.5,morning,63.3,80.9,True,0.879,,ZONE-F
GR-2025-00192,2025-04-25,W015,Abdul Rashid,bark_grafting,Franquette,159,Kashmiri Walnut,3,27.9,62.2,morning,65.1,88.5,True,0.949,,ZONE-F
GR-2025-00193,2025-04-25,W006,Kavita Devi,cleft_grafting,Kashmiri Walnut,261,Pusa Kanchan,2,27.2,60.5,morning,70.3,96.6,True,0.83,,ZONE-D
GR-2025-00194,2025-04-25,W013,Suresh Bhatt,whip_and_tongue,Kashmiri Walnut,224,Franquette,3,27.4,66.2,afternoon,93.7,82.4,True,0.931,,ZONE-C
GR-2025-00195,2025-04-25,W015,Abdul Rashid,side_veneer,Pusa Kanchan,215,Chandler,6,28.0,71.8,afternoon,94.6,83.3,True,0.866,,ZONE-D
GR-2025-00196,2025-04-25,W015,Abdul Rashid,bud_grafting,Chandler,238,Franquette,5,29.0,78.4,afternoon,68.7,78.2,True,0.795,,ZONE-A
GR-2025-00197,2025-04-25,W004,Sunita Devi,side_veneer,Pusa Kanchan,227,Chandler,3,21.7,73.0,morning,69.7,83.3,True,0.884,,ZONE-C
GR-2025-00198,2025-04-25,W002,Priya Sharma,bark_grafting,Kashmiri Walnut,174,Pusa Kanchan,1,18.3,54.2,morning,67.9,93.9,True,0.881,,ZONE-C
GR-2025-00199,2025-04-25,W005,Amit Singh,cleft_grafting,Kashmiri Walnut,263,Franquette,3,27.7,66.5,afternoon,70.6,72.0,True,0.808,,ZONE-E
GR-2025-00200,2025-04-25,W004,Sunita Devi,cleft_grafting,Franquette,199,Pusa Kanchan,6,11.5,46.7,morning,45.0,21.4,False,0.797,poor_callus_formation,ZONE-C
GR-2025-00201,2025-04-25,W010,Meena Kumari,bark_grafting,Pusa Kanchan,189,Franquette,6,19.2,78.1,morning,79.4,92.3,True,0.868,,ZONE-A
GR-2025-00202,2025-04-25,W005,Amit Singh,side_veneer,Franquette,131,Chandler,5,24.0,64.0,morning,32.5,48.6,False,0.827,poor_callus_formation,ZONE-D
GR-2025-00203,2025-04-25,W003,Mohammad Iqbal,bark_grafting,Franquette,155,Chandler,1,18.4,46.1,afternoon,98.9,79.3,True,0.893,,ZONE-A
GR-2025-00204,2025-04-25,W010,Meena Kumari,cleft_grafting,Kashmiri Walnut,289,Chandler,4,26.3,70.7,afternoon,61.6,70.7,True,0.871,,ZONE-B
GR-2025-00205,2025-04-25,W013,Suresh Bhatt,side_veneer,Kashmiri Walnut,153,Franquette,3,20.7,67.2,afternoon,44.9,33.5,False,0.874,rootstock_rejection,ZONE-E
GR-2025-00206,2025-04-26,W005,Amit Singh,bark_grafting,Local Variety,147,Local Variety,3,36.6,67.5,afternoon,86.6,92.6,True,0.871,,ZONE-D
GR-2025-00207,2025-04-26,W005,Amit Singh,bud_grafting,Franquette,228,Franquette,2,23.9,56.7,afternoon,93.9,85.9,True,0.895,,ZONE-D
GR-2025-00208,2025-04-26,W013,Suresh Bhatt,side_veneer,Franquette,258,Chandler,2,19.1,57.6,afternoon,13.2,59.1,False,0.849,desiccation,ZONE-B
GR-2025-00209,2025-04-26,W008,Fatima Begum,side_veneer,Kashmiri Walnut,297,Franquette,6,23.2,71.0,morning,72.0,90.1,True,0.901,,ZONE-A
GR-2025-00210,2025-04-26,W010,Meena Kumari,bud_grafting,Pusa Kanchan,205,Local Variety,4,25.2,61.5,morning,84.1,86.7,True,0.889,,ZONE-E
GR-2025-00211,2025-04-26,W007,Vikram Thakur,cleft_grafting,Pusa Kanchan,247,Chandler,0,15.3,53.1,morning,99.5,74.9,True,0.885,,ZONE-A
GR-2025-00212,2025-04-26,W008,Fatima Begum,whip_and_tongue,Local Variety,152,Local Variety,5,32.6,36.7,morning,95.6,71.5,True,0.788,,ZONE-D
GR-2025-00213,2025-04-26,W009,Ravi Shankar,cleft_grafting,Chandler,129,Chandler,3,14.8,78.3,evening,70.5,88.2,True,0.794,,ZONE-B
GR-2025-00214,2025-04-26,W001,Rajesh Kumar,whip_and_tongue,Pusa Kanchan,241,Chandler,6,21.8,77.6,evening,63.6,73.9,True,0.832,,ZONE-D
GR-2025-00215,2025-04-26,W001,Rajesh Kumar,bud_grafting,Kashmiri Walnut,218,Kashmiri Walnut,0,23.0,80.3,afternoon,93.5,91.7,True,0.868,,ZONE-A
GR-2025-00216,2025-04-28,W004,Sunita Devi,whip_and_tongue,Kashmiri Walnut,139,Kashmiri Walnut,1,19.9,65.1,evening,95.4,92.4,True,0.83,,ZONE-B
GR-2025-00217,2025-04-28,W011,Deepak Negi,cleft_grafting,Local Variety,267,Chandler,0,13.9,66.7,evening,77.2,95.7,True,0.814,,ZONE-F
GR-2025-00218,2025-04-28,W008,Fatima Begum,bark_grafting,Chandler,270,Kashmiri Walnut,0,27.4,64.1,evening,69.2,81.8,True,0.907,,ZONE-C
GR-2025-00219,2025-04-28,W001,Rajesh Kumar,bark_grafting,Pusa Kanchan,189,Pusa Kanchan,3,17.7,77.4,morning,70.0,78.5,True,0.894,,ZONE-C
GR-2025-00220,2025-04-28,W001,Rajesh Kumar,bark_grafting,Kashmiri Walnut,151,Kashmiri Walnut,1,18.4,53.4,morning,63.5,92.5,True,0.955,,ZONE-E
GR-2025-00221,2025-04-28,W009,Ravi Shankar,side_veneer,Franquette,273,Franquette,0,28.7,62.3,morning,93.7,90.2,True,0.863,,ZONE-C
GR-2025-00222,2025-04-28,W001,Rajesh Kumar,bud_grafting,Franquette,186,Pusa Kanchan,2,18.3,61.1,morning,72.1,87.1,True,0.881,,ZONE-A
GR-2025-00223,2025-04-28,W012,Anita Rana,bark_grafting,Pusa Kanchan,242,Local Variety,3,25.3,67.6,morning,39.3,65.6,False,0.884,desiccation,ZONE-D
GR-2025-00224,2025-04-29,W007,Vikram Thakur,bud_grafting,Kashmiri Walnut,217,Franquette,3,33.5,53.1,morning,67.9,76.8,True,0.844,,ZONE-A
GR-2025-00225,2025-04-29,W010,Meena Kumari,bark_grafting,Pusa Kanchan,267,Kashmiri Walnut,3,13.6,60.1,morning,80.8,95.9,True,0.844,,ZONE-D
GR-2025-00226,2025-04-29,W015,Abdul Rashid,bud_grafting,Chandler,232,Kashmiri Walnut,2,25.4,71.7,morning,68.5,77.9,True,0.861,,ZONE-C
GR-2025-00227,2025-04-29,W015,Abdul Rashid,side_veneer,Chandler,221,Pusa Kanchan,0,23.4,62.2,evening,87.5,79.2,True,0.923,,ZONE-E
GR-2025-00228,2025-04-29,W014,Geeta Rawat,whip_and_tongue,Kashmiri Walnut,126,Pusa Kanchan,0,14.8,50.0,morning,64.9,91.0,True,0.869,,ZONE-B
GR-2025-00229,2025-04-29,W011,Deepak Negi,cleft_grafting,Kashmiri Walnut,256,Franquette,0,27.8,54.9,morning,77.3,89.4,True,0.844,,ZONE-D
GR-2025-00230,2025-04-29,W002,Priya Sharma,whip_and_tongue,Local Variety,188,Kashmiri Walnut,0,26.3,81.8,morning,62.9,95.3,True,0.928,,ZONE-A
GR-2025-00231,2025-04-29,W001,Rajesh Kumar,bark_grafting,Pusa Kanchan,261,Franquette,2,27.3,72.2,morning,70.4,70.3,True,0.921,,ZONE-B
GR-2025-00232,2025-04-29,W005,Amit Singh,side_veneer,Chandler,178,Chandler,6,24.3,75.3,morning,60.3,90.6,True,0.83,,ZONE-E
GR-2025-00233,2025-04-29,W009,Ravi Shankar,whip_and_tongue,Kashmiri Walnut,217,Kashmiri Walnut,2,23.2,78.2,morning,86.8,91.6,True,0.892,,ZONE-E
GR-2025-00234,2025-04-29,W010,Meena Kumari,bark_grafting,Local Variety,222,Chandler,0,23.4,69.3,afternoon,84.7,88.4,True,0.917,,ZONE-B
GR-2025-00235,2025-04-29,W010,Meena Kumari,whip_and_tongue,Chandler,136,Pusa Kanchan,6,21.0,61.8,morning,78.1,98.6,True,0.922,,ZONE-B
GR-2025-00236,2025-04-29,W014,Geeta Rawat,bud_grafting,Local Variety,262,Franquette,5,25.4,69.7,morning,64.7,88.0,True,0.882,,ZONE-A
GR-2025-00237,2025-04-29,W011,Deepak Negi,bark_grafting,Local Variety,124,Chandler,2,17.7,69.4,afternoon,99.2,90.6,True,0.882,,ZONE-A
GR-2025-00238,2025-04-29,W013,Suresh Bhatt,side_veneer,Chandler,176,Pusa Kanchan,3,29.0,64.8,afternoon,94.0,84.3,True,0.844,,ZONE-A
GR-2025-00239,2025-04-29,W002,Priya Sharma,side_veneer,Pusa Kanchan,259,Local Variety,5,17.1,64.2,afternoon,82.5,71.8,True,0.897,,ZONE-A
GR-2025-00240,2025-04-30,W011,Deepak Negi,bud_grafting,Local Variety,128,Local Variety,0,18.2,72.1,morning,90.6,99.8,True,0.884,,ZONE-B
GR-2025-00241,2025-04-30,W011,Deepak Negi,whip_and_tongue,Pusa Kanchan,140,Chandler,1,28.1,63.3,afternoon,93.0,96.1,True,0.824,,ZONE-B
GR-2025-00242,2025-04-30,W009,Ravi Shankar,cleft_grafting,Local Variety,279,Kashmiri Walnut,2,22.4,63.0,afternoon,75.2,71.4,True,0.851,,ZONE-E
GR-2025-00243,2025-04-30,W008,Fatima Begum,bud_grafting,Pusa Kanchan,151,Pusa Kanchan,4,28.8,56.0,morning,65.8,78.8,True,0.904,,ZONE-A
GR-2025-00244,2025-04-30,W001,Rajesh Kumar,bud_grafting,Pusa Kanchan,248,Local Variety,6,24.8,67.0,morning,76.5,96.0,True,0.833,,ZONE-F
GR-2025-00245,2025-04-30,W004,Sunita Devi,whip_and_tongue,Franquette,195,Kashmiri Walnut,5,31.1,78.1,morning,84.6,80.0,True,0.79,,ZONE-A
GR-2025-00246,2025-04-30,W003,Mohammad Iqbal,whip_and_tongue,Chandler,219,Chandler,3,18.8,73.1,evening,98.4,85.9,True,0.903,,ZONE-B
GR-2025-00247,2025-04-30,W005,Amit Singh,bud_grafting,Pusa Kanchan,250,Local Variety,4,19.5,66.6,morning,95.4,90.9,True,0.856,,ZONE-E
GR-2025-00248,2025-04-30,W015,Abdul Rashid,cleft_grafting,Pusa Kanchan,124,Kashmiri Walnut,0,27.9,75.6,morning,75.8,77.9,True,0.899,,ZONE-F
GR-2025-00249,2025-04-30,W004,Sunita Devi,cleft_grafting,Franquette,139,Kashmiri Walnut,2,26.7,57.6,afternoon,73.6,96.1,True,0.838,,ZONE-A
GR-2025-00250,2025-04-30,W001,Rajesh Kumar,whip_and_tongue,Local Variety,120,Chandler,3,16.7,54.5,afternoon,68.1,97.7,True,0.838,,ZONE-F
GR-2025-00251,2025-04-30,W005,Amit Singh,bark_grafting,Chandler,140,Local Variety,4,19.8,63.6,afternoon,88.4,87.7,True,0.896,,ZONE-B
GR-2025-00252,2025-04-30,W004,Sunita Devi,bud_grafting,Franquette,143,Chandler,5,20.8,81.4,morning,91.5,74.2,True,0.774,,ZONE-B
GR-2025-00253,2025-04-30,W005,Amit Singh,cleft_grafting,Pusa Kanchan,264,Franquette,2,11.5,45.5,afternoon,89.0,87.4,True,0.76,,ZONE-A
GR-2025-00254,2025-04-30,W009,Ravi Shankar,bark_grafting,Kashmiri Walnut,253,Local Variety,2,21.6,74.0,afternoon,72.7,84.3,True,0.852,,ZONE-A
GR-2025-00255,2025-04-30,W004,Sunita Devi,bark_grafting,Franquette,215,Franquette,4,15.3,54.7,afternoon,67.3,76.5,True,0.863,,ZONE-D
GR-2025-00256,2025-05-01,W005,Amit Singh,cleft_grafting,Pusa Kanchan,208,Kashmiri Walnut,4,22.3,70.2,morning,63.2,83.0,True,0.834,,ZONE-D
GR-2025-00257,2025-05-01,W002,Priya Sharma,cleft_grafting,Kashmiri Walnut,239,Local Variety,5,25.8,50.0,morning,71.7,84.3,True,0.878,,ZONE-E
GR-2025-00258,2025-05-01,W011,Deepak Negi,side_veneer,Pusa Kanchan,135,Chandler,6,30.2,61.7,afternoon,46.8,46.3,False,0.771,rootstock_rejection,ZONE-D
GR-2025-00259,2025-05-01,W010,Meena Kumari,bark_grafting,Kashmiri Walnut,142,Chandler,6,18.3,65.7,evening,58.3,60.9,False,0.86,poor_callus_formation,ZONE-D
GR-2025-00260,2025-05-01,W015,Abdul Rashid,bark_grafting,Franquette,251,Chandler,4,24.3,67.8,afternoon,85.2,92.4,True,0.914,,ZONE-E
GR-2025-00261,2025-05-01,W015,Abdul Rashid,bud_grafting,Pusa Kanchan,153,Local Variety,0,25.0,76.1,afternoon,69.6,70.6,True,0.848,,ZONE-F
GR-2025-00262,2025-05-01,W013,Suresh Bhatt,bud_grafting,Local Variety,235,Chandler,3,22.0,67.6,afternoon,96.8,76.5,True,0.918,,ZONE-F
GR-2025-00263,2025-05-01,W005,Amit Singh,bark_grafting,Kashmiri Walnut,196,Kashmiri Walnut,3,21.4,75.0,morning,84.7,98.3,True,0.908,,ZONE-E
GR-2025-00264,2025-05-01,W005,Amit Singh,side_veneer,Local Variety,182,Kashmiri Walnut,0,30.0,78.3,evening,40.4,43.2,False,0.827,cambium_misalignment,ZONE-B
GR-2025-00265,2025-05-01,W007,Vikram Thakur,bark_grafting,Franquette,150,Kashmiri Walnut,4,18.4,70.8,afternoon,60.2,89.5,True,0.914,,ZONE-E
GR-2025-00266,2025-05-01,W003,Mohammad Iqbal,whip_and_tongue,Local Variety,170,Local Variety,3,25.8,67.4,evening,77.1,80.7,True,0.903,,ZONE-B
GR-2025-00267,2025-05-01,W005,Amit Singh,whip_and_tongue,Kashmiri Walnut,151,Franquette,0,33.4,51.5,afternoon,67.6,74.8,True,0.838,,ZONE-A
GR-2025-00268,2025-05-01,W002,Priya Sharma,cleft_grafting,Local Variety,133,Pusa Kanchan,2,22.6,74.1,afternoon,62.5,81.6,True,0.884,,ZONE-B
GR-2025-00269,2025-05-01,W002,Priya Sharma,cleft_grafting,Chandler,190,Pusa Kanchan,6,29.1,75.6,evening,94.6,83.1,True,0.843,,ZONE-A
GR-2025-00270,2025-05-01,W005,Amit Singh,side_veneer,Pusa Kanchan,291,Franquette,4,24.9,54.6,morning,82.3,77.2,True,0.831,,ZONE-A
GR-2025-00271,2025-05-01,W005,Amit Singh,bud_grafting,Kashmiri Walnut,177,Local Variety,0,32.5,73.4,afternoon,84.6,87.4,True,0.874,,ZONE-A
GR-2025-00272,2025-05-02,W003,Mohammad Iqbal,bark_grafting,Franquette,208,Pusa Kanchan,4,37.5,69.6,afternoon,61.8,85.2,True,0.872,,ZONE-F
GR-2025-00273,2025-05-02,W010,Meena Kumari,whip_and_tongue,Franquette,128,Kashmiri Walnut,0,17.9,58.9,morning,64.6,90.9,True,0.919,,ZONE-E
GR-2025-00274,2025-05-02,W014,Geeta Rawat,side_veneer,Local Variety,186,Kashmiri Walnut,2,27.9,61.2,afternoon,62.2,87.8,True,0.958,,ZONE-C
GR-2025-00275,2025-05-02,W004,Sunita Devi,whip_and_tongue,Pusa Kanchan,126,Chandler,1,15.2,77.0,afternoon,79.5,95.5,True,0.778,,ZONE-F
GR-2025-00276,2025-05-02,W011,Deepak Negi,bark_grafting,Franquette,163,Chandler,0,28.1,58.8,afternoon,90.5,82.2,True,0.921,,ZONE-B
GR-2025-00277,2025-05-02,W010,Meena Kumari,cleft_grafting,Chandler,282,Chandler,2,18.9,65.4,morning,75.6,91.1,True,0.88,,ZONE-D
GR-2025-00278,2025-05-02,W011,Deepak Negi,whip_and_tongue,Chandler,146,Chandler,1,30.8,45.7,afternoon,63.2,72.4,True,0.802,,ZONE-C
GR-2025-00279,2025-05-02,W002,Priya Sharma,cleft_grafting,Franquette,233,Local Variety,6,27.1,63.2,afternoon,66.5,81.8,True,0.896,,ZONE-F
GR-2025-00280,2025-05-02,W013,Suresh Bhatt,cleft_grafting,Kashmiri Walnut,158,Chandler,5,15.2,44.7,afternoon,91.6,90.2,True,0.838,,ZONE-F
GR-2025-00281,2025-05-02,W011,Deepak Negi,whip_and_tongue,Local Variety,158,Franquette,6,27.3,48.7,morning,55.7,25.9,False,0.839,desiccation,ZONE-B
GR-2025-00282,2025-05-02,W004,Sunita Devi,side_veneer,Pusa Kanchan,196,Chandler,5,31.8,64.6,morning,75.5,91.1,True,0.845,,ZONE-B
GR-2025-00283,2025-05-02,W010,Meena Kumari,whip_and_tongue,Chandler,122,Local Variety,4,26.9,63.2,morning,91.8,83.1,True,0.931,,ZONE-E
GR-2025-00284,2025-05-02,W012,Anita Rana,bud_grafting,Pusa Kanchan,241,Local Variety,3,29.5,63.6,afternoon,63.5,80.1,True,0.886,,ZONE-E
GR-2025-00285,2025-05-02,W006,Kavita Devi,whip_and_tongue,Pusa Kanchan,148,Local Variety,2,20.6,65.2,evening,45.0,53.8,False,0.899,cambium_misalignment,ZONE-D
GR-2025-00286,2025-05-02,W003,Mohammad Iqbal,cleft_grafting,Franquette,222,Franquette,0,21.7,72.8,morning,68.0,89.4,True,0.911,,ZONE-B
GR-2025-00287,2025-05-02,W004,Sunita Devi,cleft_grafting,Kashmiri Walnut,172,Chandler,2,27.6,92.6,afternoon,97.1,88.2,True,0.845,,ZONE-D
GR-2025-00288,2025-05-02,W010,Meena Kumari,side_veneer,Kashmiri Walnut,198,Local Variety,5,23.4,63.4,evening,61.3,90.0,True,0.814,,ZONE-E
GR-2025-00289,2025-05-02,W005,Amit Singh,cleft_grafting,Pusa Kanchan,167,Franquette,4,22.6,69.6,morning,91.9,76.9,True,0.834,,ZONE-B
GR-2025-00290,2025-05-03,W008,Fatima Begum,bud_grafting,Local Variety,162,Chandler,0,21.3,51.0,morning,62.4,78.5,True,0.952,,ZONE-D
GR-2025-00291,2025-05-03,W014,Geeta Rawat,side_veneer,Pusa Kanchan,237,Pusa Kanchan,3,25.1,57.7,morning,64.0,78.9,True,0.954,,ZONE-E
GR-2025-00292,2025-05-03,W002,Priya Sharma,bud_grafting,Franquette,236,Kashmiri Walnut,5,16.2,81.2,morning,82.0,86.3,True,0.773,,ZONE-E
GR-2025-00293,2025-05-03,W014,Geeta Rawat,side_veneer,Local Variety,297,Kashmiri Walnut,4,15.8,61.3,morning,76.2,89.8,True,0.889,,ZONE-D
GR-2025-00294,2025-05-03,W002,Priya Sharma,bark_grafting,Kashmiri Walnut,217,Pusa Kanchan,6,25.3,59.2,afternoon,83.9,70.1,True,0.859,,ZONE-E
GR-2025-00295,2025-05-03,W003,Mohammad Iqbal,side_veneer,Local Variety,247,Franquette,1,20.7,70.9,morning,93.8,89.6,True,0.89,,ZONE-C
GR-2025-00296,2025-05-03,W004,Sunita Devi,side_veneer,Franquette,267,Franquette,6,20.8,65.6,morning,85.1,89.2,True,0.84,,ZONE-C
GR-2025-00297,2025-05-03,W011,Deepak Negi,bark_grafting,Local Variety,281,Franquette,1,22.8,67.1,morning,90.7,92.1,True,0.917,,ZONE-E
GR-2025-00298,2025-05-03,W014,Geeta Rawat,whip_and_tongue,Chandler,205,Chandler,4,17.7,65.4,morning,100.0,77.9,True,0.881,,ZONE-E
GR-2025-00299,2025-05-03,W004,Sunita Devi,cleft_grafting,Chandler,250,Franquette,6,15.3,62.6,afternoon,61.1,75.1,True,0.79,,ZONE-C
GR-2025-00300,2025-05-03,W011,Deepak Negi,bark_grafting,Pusa Kanchan,264,Franquette,2,26.2,68.2,afternoon,81.6,83.5,True,0.912,,ZONE-D
GR-2025-00301,2025-05-03,W014,Geeta Rawat,cleft_grafting,Franquette,141,Local Variety,3,33.4,70.1,evening,75.5,94.4,True,0.83,,ZONE-B
GR-2025-00302,2025-05-05,W010,Meena Kumari,bark_grafting,Pusa Kanchan,182,Pusa Kanchan,0,20.6,70.7,morning,83.8,92.9,True,0.917,,ZONE-B
GR-2025-00303,2025-05-05,W015,Abdul Rashid,cleft_grafting,Chandler,288,Chandler,5,32.6,53.8,afternoon,82.6,94.6,True,0.869,,ZONE-F
GR-2025-00304,2025-05-05,W005,Amit Singh,whip_and_tongue,Chandler,238,Chandler,0,20.5,67.8,afternoon,95.8,87.9,True,0.868,,ZONE-A
GR-2025-00305,2025-05-05,W014,Geeta Rawat,side_veneer,Franquette,139,Franquette,3,25.9,68.7,afternoon,85.7,77.6,True,0.924,,ZONE-B
GR-2025-00306,2025-05-05,W003,Mohammad Iqbal,whip_and_tongue,Chandler,174,Kashmiri Walnut,2,28.6,66.0,afternoon,66.0,76.4,True,0.878,,ZONE-F
GR-2025-00307,2025-05-05,W014,Geeta Rawat,cleft_grafting,Pusa Kanchan,134,Franquette,5,32.8,60.5,morning,61.5,74.3,True,0.821,,ZONE-D
GR-2025-00308,2025-05-05,W010,Meena Kumari,cleft_grafting,Franquette,254,Franquette,4,29.3,74.0,morning,72.1,92.4,True,0.841,,ZONE-A
GR-2025-00309,2025-05-05,W012,Anita Rana,cleft_grafting,Franquette,189,Chandler,3,24.7,85.2,afternoon,67.4,71.2,True,0.902,,ZONE-C
GR-2025-00310,2025-05-05,W004,Sunita Devi,side_veneer,Chandler,259,Local Variety,2,20.9,82.8,afternoon,71.3,85.9,True,0.836,,ZONE-F
GR-2025-00311,2025-05-05,W010,Meena Kumari,bark_grafting,Kashmiri Walnut,187,Local Variety,3,17.8,70.3,morning,75.9,84.3,True,0.874,,ZONE-D
GR-2025-00312,2025-05-06,W002,Priya Sharma,bud_grafting,Kashmiri Walnut,137,Chandler,4,24.2,73.3,morning,42.8,65.0,False,0.8,cambium_misalignment,ZONE-F
GR-2025-00313,2025-05-06,W008,Fatima Begum,bark_grafting,Kashmiri Walnut,177,Pusa Kanchan,2,24.7,67.3,afternoon,99.3,81.8,True,0.928,,ZONE-C
